emendaaprovadavalorredu,emendaapresentadavalorredu,emendaaprovadavalorrefor,emendaaprovadavalorcria,emenda,cd_exercicio,nomedoautor,emendaapresentadavalorrefor,emendaapresentadavalorcria,id
0.00,-200000.00,0.00,0.00,2323,2014,ARSELINO TATTO,0.00,200000.00,6652
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,6636
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,6642
0.00,-100000.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,100000.00,6644
0.00,-300000.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,300000.00,6646
0.00,-60000.00,0.00,0.00,2319,2014,ARSELINO TATTO,0.00,60000.00,6678
0.00,-200000.00,0.00,0.00,2318,2014,ARSELINO TATTO,0.00,200000.00,6690
0.00,-50000.00,0.00,0.00,2321,2014,ARSELINO TATTO,0.00,50000.00,6664
0.00,-160000.00,0.00,0.00,2320,2014,ARSELINO TATTO,0.00,160000.00,6676
0.00,-50000.00,0.00,0.00,2317,2014,ARSELINO TATTO,0.00,50000.00,6704
0.00,-50000.00,0.00,0.00,2316,2014,ARSELINO TATTO,0.00,50000.00,6712
0.00,-50000.00,0.00,0.00,2311,2014,ARSELINO TATTO,0.00,50000.00,6720
0.00,-60000.00,0.00,0.00,2362,2014,ARSELINO TATTO,0.00,60000.00,6746
0.00,-200000.00,0.00,0.00,2363,2014,ARSELINO TATTO,0.00,200000.00,6739
0.00,-200000.00,0.00,0.00,2364,2014,ARSELINO TATTO,0.00,200000.00,6728
0.00,-150000.00,0.00,0.00,2359,2014,ARSELINO TATTO,0.00,150000.00,6769
0.00,-200000.00,0.00,0.00,2360,2014,ARSELINO TATTO,0.00,200000.00,6764
0.00,-100000.00,0.00,0.00,2361,2014,ARSELINO TATTO,0.00,100000.00,6754
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,6796
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,6781
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,6784
0.00,-60000.00,0.00,0.00,2357,2014,ARSELINO TATTO,0.00,60000.00,6841
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,6829
0.00,-150000.00,0.00,0.00,2358,2014,ARSELINO TATTO,0.00,150000.00,6833
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,6852
0.00,-50000.00,0.00,0.00,2356,2014,ARSELINO TATTO,0.00,50000.00,6853
0.00,-40000.00,0.00,0.00,2355,2014,ARSELINO TATTO,0.00,40000.00,6859
0.00,-90000.00,0.00,0.00,2354,2014,ARSELINO TATTO,0.00,90000.00,6865
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,6869
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,6870
0.00,-70000.00,0.00,0.00,2353,2014,ARSELINO TATTO,0.00,70000.00,6871
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,6879
0.00,-50000.00,0.00,0.00,2352,2014,ARSELINO TATTO,0.00,50000.00,6881
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,6904
0.00,-200000.00,0.00,0.00,2351,2014,ARSELINO TATTO,0.00,200000.00,6891
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,6896
0.00,-50000.00,0.00,0.00,2350,2014,ARSELINO TATTO,0.00,50000.00,6897
0.00,-250000.00,0.00,0.00,2349,2014,ARSELINO TATTO,0.00,250000.00,6909
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,6910
0.00,-50000.00,0.00,0.00,2348,2014,ARSELINO TATTO,0.00,50000.00,6947
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,6967
0.00,-50000.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,50000.00,6971
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,6998
0.00,-75000.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,75000.00,6999
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,7002
0.00,-380000.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,380000.00,7009
0.00,-70000.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,70000.00,7015
0.00,-300000.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,300000.00,7022
0.00,-400000.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,400000.00,7029
0.00,-200000.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,200000.00,7061
0.00,-200000.00,0.00,200000.00,2159,2014,ARSELINO TATTO,0.00,200000.00,7067
0.00,-200000.00,0.00,200000.00,2169,2014,ARSELINO TATTO,0.00,200000.00,7075
0.00,-350000.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,350000.00,7087
0.00,-100000.00,0.00,100000.00,2168,2014,ARSELINO TATTO,0.00,100000.00,7094
0.00,-260000.00,0.00,260000.00,2167,2014,ARSELINO TATTO,0.00,260000.00,7146
0.00,-1000000.00,0.00,100000.00,2166,2014,ARSELINO TATTO,0.00,100000.00,7197
0.00,-100000.00,0.00,100000.00,2165,2014,ARSELINO TATTO,0.00,100000.00,7209
0.00,-75000.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,75000.00,7246
0.00,-160000.00,0.00,160000.00,2164,2014,ARSELINO TATTO,0.00,160000.00,7255
0.00,-10000.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,10000.00,7270
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,7287
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,7288
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,7289
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,7285
0.00,-300000.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,300000.00,7299
0.00,-280000.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,280000.00,7307
0.00,-200000.00,0.00,200000.00,2163,2014,ARSELINO TATTO,0.00,200000.00,7336
0.00,-200000.00,0.00,200000.00,2162,2014,ARSELINO TATTO,0.00,200000.00,7340
0.00,-200000.00,0.00,200000.00,2161,2014,ARSELINO TATTO,0.00,200000.00,7343
0.00,-280000.00,0.00,280000.00,2160,2014,ARSELINO TATTO,0.00,280000.00,7362
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,7369
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,7388
0.00,-40000.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,40000.00,7390
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,7392
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,7397
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,7399
0.00,-70000.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,70000.00,7402
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,7409
0.00,-70000.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,70000.00,7426
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,7601
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,7605
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,7612
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,7613
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4180
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4182
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4184
0.00,-60000.00,0.00,0.00,2347,2014,ARSELINO TATTO,0.00,60000.00,4195
0.00,-65000.00,0.00,0.00,2305,2014,ARSELINO TATTO,0.00,65000.00,4196
0.00,-200000.00,0.00,0.00,2342,2014,ARSELINO TATTO,0.00,200000.00,4198
0.00,-50000.00,0.00,0.00,2341,2014,ARSELINO TATTO,0.00,50000.00,4199
0.00,-30000.00,0.00,0.00,2340,2014,ARSELINO TATTO,0.00,30000.00,4200
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4204
0.00,-50000.00,0.00,0.00,2339,2014,ARSELINO TATTO,0.00,50000.00,4205
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4206
0.00,-25000.00,0.00,0.00,2346,2014,ARSELINO TATTO,0.00,25000.00,4209
0.00,-40000.00,0.00,0.00,2338,2014,ARSELINO TATTO,0.00,40000.00,4210
0.00,-50000.00,0.00,0.00,2337,2014,ARSELINO TATTO,0.00,50000.00,4212
0.00,-40000.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,40000.00,4214
0.00,-50000.00,0.00,0.00,2343,2014,ARSELINO TATTO,0.00,50000.00,4215
0.00,-50000.00,0.00,0.00,2345,2014,ARSELINO TATTO,0.00,50000.00,4216
0.00,-50000.00,0.00,0.00,2344,2014,ARSELINO TATTO,0.00,50000.00,4217
0.00,-150000.00,0.00,0.00,2365,2014,ARSELINO TATTO,0.00,150000.00,4225
0.00,-50000.00,0.00,0.00,2308,2014,ARSELINO TATTO,0.00,50000.00,4227
0.00,-50000.00,0.00,0.00,2315,2014,ARSELINO TATTO,0.00,50000.00,4228
0.00,-50000.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,50000.00,4231
0.00,-50000.00,0.00,0.00,2314,2014,ARSELINO TATTO,0.00,50000.00,4233
0.00,-70000.00,0.00,0.00,2313,2014,ARSELINO TATTO,0.00,70000.00,4234
0.00,-50000.00,0.00,0.00,2366,2014,ARSELINO TATTO,0.00,50000.00,4239
0.00,-50000.00,0.00,0.00,2312,2014,ARSELINO TATTO,0.00,50000.00,4240
0.00,-150000.00,0.00,0.00,2336,2014,ARSELINO TATTO,0.00,150000.00,4241
0.00,-150000.00,0.00,0.00,2333,2014,ARSELINO TATTO,0.00,150000.00,4242
0.00,-40000.00,0.00,0.00,2332,2014,ARSELINO TATTO,0.00,40000.00,4245
0.00,-60000.00,0.00,0.00,2331,2014,ARSELINO TATTO,0.00,60000.00,4246
0.00,-50000.00,0.00,0.00,2330,2014,ARSELINO TATTO,0.00,50000.00,4247
0.00,-50000.00,0.00,0.00,2329,2014,ARSELINO TATTO,0.00,50000.00,4251
0.00,-150000.00,0.00,0.00,2328,2014,ARSELINO TATTO,0.00,150000.00,4253
0.00,-50000.00,0.00,0.00,2325,2014,ARSELINO TATTO,0.00,50000.00,4404
0.00,-50000.00,0.00,0.00,2324,2014,ARSELINO TATTO,0.00,50000.00,4405
0.00,-50000.00,0.00,0.00,2310,2014,ARSELINO TATTO,0.00,50000.00,4406
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4407
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4408
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4409
0.00,-50000.00,0.00,0.00,2307,2014,ARSELINO TATTO,0.00,50000.00,4395
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4396
0.00,-50000.00,0.00,0.00,2327,2014,ARSELINO TATTO,0.00,50000.00,4397
0.00,-50000.00,0.00,0.00,2335,2014,ARSELINO TATTO,0.00,50000.00,4398
0.00,-50000.00,0.00,0.00,2326,2014,ARSELINO TATTO,0.00,50000.00,4400
0.00,-50000.00,0.00,0.00,2306,2014,ARSELINO TATTO,0.00,50000.00,4401
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4373
0.00,-50000.00,0.00,0.00,2309,2014,ARSELINO TATTO,0.00,50000.00,4374
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4375
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4376
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4377
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4378
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4379
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4380
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4381
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4382
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4383
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4384
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4385
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4386
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4387
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4367
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4370
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4371
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4392
0.00,0.00,0.00,0.00,0,2014,ARSELINO TATTO,0.00,0.00,4393
0.00,-150000.00,0.00,0.00,2972,2014,ATILIO FRANCISCO,0.00,150000.00,6280
0.00,-250000.00,0.00,0.00,2973,2014,ATILIO FRANCISCO,0.00,250000.00,6295
0.00,-300000.00,0.00,0.00,2947,2014,ATILIO FRANCISCO,0.00,300000.00,6038
0.00,-500000.00,0.00,0.00,2948,2014,ATILIO FRANCISCO,0.00,500000.00,6039
0.00,-200000.00,0.00,0.00,2949,2014,ATILIO FRANCISCO,0.00,200000.00,6040
0.00,-300000.00,0.00,0.00,2950,2014,ATILIO FRANCISCO,0.00,300000.00,6041
0.00,-300000.00,0.00,0.00,2951,2014,ATILIO FRANCISCO,0.00,300000.00,6042
0.00,-800000.00,0.00,0.00,2952,2014,ATILIO FRANCISCO,0.00,800000.00,6043
0.00,-1200000.00,0.00,0.00,2953,2014,ATILIO FRANCISCO,0.00,1200000.00,6044
0.00,-300000.00,0.00,0.00,2954,2014,ATILIO FRANCISCO,0.00,300000.00,6045
0.00,-400000.00,0.00,0.00,2955,2014,ATILIO FRANCISCO,0.00,400000.00,6046
0.00,-300000.00,0.00,0.00,2956,2014,ATILIO FRANCISCO,0.00,300000.00,6047
0.00,-100000.00,0.00,0.00,2957,2014,ATILIO FRANCISCO,0.00,100000.00,6048
0.00,-100000.00,0.00,0.00,2958,2014,ATILIO FRANCISCO,0.00,100000.00,6049
0.00,-100000.00,0.00,0.00,2959,2014,ATILIO FRANCISCO,0.00,100000.00,6050
0.00,-200000.00,0.00,0.00,2960,2014,ATILIO FRANCISCO,0.00,200000.00,6051
0.00,-100000.00,0.00,0.00,2961,2014,ATILIO FRANCISCO,0.00,100000.00,6052
0.00,-100000.00,0.00,0.00,2962,2014,ATILIO FRANCISCO,0.00,100000.00,6053
0.00,-100000.00,0.00,0.00,2963,2014,ATILIO FRANCISCO,0.00,100000.00,6054
0.00,-500000.00,0.00,0.00,2964,2014,ATILIO FRANCISCO,0.00,500000.00,6055
0.00,-1000000.00,0.00,0.00,2965,2014,ATILIO FRANCISCO,0.00,1000000.00,6056
0.00,-500000.00,0.00,0.00,2966,2014,ATILIO FRANCISCO,0.00,500000.00,6057
0.00,-150000.00,0.00,0.00,2967,2014,ATILIO FRANCISCO,0.00,150000.00,6060
0.00,-150000.00,0.00,0.00,2968,2014,ATILIO FRANCISCO,0.00,150000.00,6061
0.00,-100000.00,0.00,0.00,2969,2014,ATILIO FRANCISCO,0.00,100000.00,6065
0.00,-100000.00,0.00,0.00,2970,2014,ATILIO FRANCISCO,0.00,100000.00,6066
0.00,-100000.00,0.00,0.00,2971,2014,ATILIO FRANCISCO,0.00,100000.00,6067
0.00,-100000.00,0.00,100000.00,3000,2014,ATILIO FRANCISCO,0.00,100000.00,7429
0.00,-500000.00,0.00,500000.00,2999,2014,ATILIO FRANCISCO,0.00,500000.00,7328
0.00,-300000.00,300000.00,0.00,2998,2014,ATILIO FRANCISCO,300000.00,0.00,7249
0.00,-350000.00,350000.00,0.00,2997,2014,ATILIO FRANCISCO,350000.00,0.00,7225
0.00,-300000.00,0.00,300000.00,2996,2014,ATILIO FRANCISCO,0.00,300000.00,7181
0.00,-150000.00,0.00,0.00,2994,2014,ATILIO FRANCISCO,0.00,150000.00,6734
0.00,-200000.00,0.00,0.00,2995,2014,ATILIO FRANCISCO,0.00,200000.00,6744
0.00,-200000.00,0.00,0.00,2993,2014,ATILIO FRANCISCO,0.00,200000.00,6709
0.00,-250000.00,0.00,0.00,2990,2014,ATILIO FRANCISCO,0.00,250000.00,6666
0.00,-100000.00,0.00,100000.00,2992,2014,ATILIO FRANCISCO,0.00,100000.00,6695
0.00,-100000.00,0.00,100000.00,2991,2014,ATILIO FRANCISCO,0.00,100000.00,6683
0.00,-150000.00,0.00,0.00,2988,2014,ATILIO FRANCISCO,0.00,150000.00,6637
0.00,-200000.00,0.00,0.00,2989,2014,ATILIO FRANCISCO,0.00,200000.00,6653
0.00,-250000.00,0.00,0.00,2985,2014,ATILIO FRANCISCO,0.00,250000.00,6619
0.00,-250000.00,0.00,0.00,2986,2014,ATILIO FRANCISCO,0.00,250000.00,6623
0.00,-200000.00,0.00,0.00,2987,2014,ATILIO FRANCISCO,0.00,200000.00,6632
0.00,-300000.00,0.00,0.00,2978,2014,ATILIO FRANCISCO,0.00,300000.00,6574
0.00,-400000.00,0.00,0.00,2979,2014,ATILIO FRANCISCO,0.00,400000.00,6584
0.00,-200000.00,0.00,0.00,2980,2014,ATILIO FRANCISCO,0.00,200000.00,6594
0.00,-250000.00,0.00,250000.00,2981,2014,ATILIO FRANCISCO,0.00,250000.00,6596
0.00,-200000.00,0.00,0.00,2982,2014,ATILIO FRANCISCO,0.00,200000.00,6599
0.00,-300000.00,0.00,0.00,2983,2014,ATILIO FRANCISCO,0.00,300000.00,6608
0.00,-200000.00,0.00,0.00,2984,2014,ATILIO FRANCISCO,0.00,200000.00,6615
0.00,0.00,0.00,0.00,0,2014,ATILIO FRANCISCO,0.00,62343.24,6553
0.00,-100000.00,0.00,0.00,2977,2014,ATILIO FRANCISCO,0.00,100000.00,6561
0.00,-100000.00,0.00,0.00,2976,2014,ATILIO FRANCISCO,0.00,100000.00,6351
0.00,-100000.00,0.00,0.00,2974,2014,ATILIO FRANCISCO,0.00,100000.00,6337
0.00,-100000.00,0.00,0.00,2975,2014,ATILIO FRANCISCO,0.00,100000.00,6341
0.00,0.00,0.00,0.00,0,2014,AURELIO NOMURA,0.00,0.00,4105
0.00,0.00,0.00,0.00,0,2014,AURELIO NOMURA,0.00,0.00,4079
0.00,0.00,0.00,0.00,0,2014,AURELIO NOMURA,0.00,0.00,3790
0.00,0.00,0.00,0.00,0,2014,AURELIO NOMURA,0.00,0.00,3810
0.00,0.00,0.00,0.00,0,2014,AURELIO NOMURA,0.00,0.00,3792
0.00,0.00,0.00,0.00,0,2014,AURELIO NOMURA,0.00,0.00,3828
0.00,0.00,0.00,0.00,0,2014,AURELIO NOMURA,0.00,0.00,3829
0.00,0.00,0.00,0.00,0,2014,AURELIO NOMURA,0.00,0.00,3831
0.00,0.00,0.00,0.00,0,2014,AURELIO NOMURA,0.00,0.00,3834
0.00,0.00,0.00,0.00,0,2014,AURELIO NOMURA,0.00,0.00,3836
0.00,-180000.00,0.00,180000.00,10,2014,AURELIO NOMURA,0.00,180000.00,4021
0.00,0.00,0.00,0.00,0,2014,AURELIO NOMURA,0.00,0.00,4023
0.00,-100000.00,0.00,100000.00,11,2014,AURELIO NOMURA,0.00,100000.00,4028
0.00,-100000.00,0.00,100000.00,12,2014,AURELIO NOMURA,0.00,100000.00,4030
0.00,-100000.00,0.00,100000.00,13,2014,AURELIO NOMURA,0.00,100000.00,4034
0.00,-100000.00,0.00,100000.00,14,2014,AURELIO NOMURA,0.00,100000.00,4038
0.00,-100000.00,0.00,100000.00,15,2014,AURELIO NOMURA,0.00,100000.00,4042
0.00,-100000.00,0.00,100000.00,16,2014,AURELIO NOMURA,0.00,100000.00,4043
0.00,-300000.00,300000.00,0.00,17,2014,AURELIO NOMURA,300000.00,0.00,4044
0.00,0.00,0.00,0.00,0,2014,AURELIO NOMURA,0.00,0.00,4046
0.00,-100000.00,100000.00,0.00,18,2014,AURELIO NOMURA,100000.00,0.00,4047
0.00,0.00,0.00,0.00,0,2014,AURELIO NOMURA,0.00,0.00,4051
0.00,-700000.00,0.00,700000.00,19,2014,AURELIO NOMURA,0.00,700000.00,4052
0.00,-120000.00,0.00,120000.00,20,2014,AURELIO NOMURA,0.00,120000.00,4059
0.00,0.00,0.00,0.00,0,2014,AURELIO NOMURA,0.00,0.00,4064
0.00,-1000.00,0.00,1000.00,1862,2014,AURÉLIO MIGUEL,0.00,1000.00,6972
0.00,-1000.00,0.00,1000.00,1861,2014,AURÉLIO MIGUEL,0.00,1000.00,6944
0.00,-1000.00,0.00,1000.00,1911,2014,AURÉLIO MIGUEL,0.00,1000.00,7186
0.00,-1000.00,0.00,1000.00,1908,2014,AURÉLIO MIGUEL,0.00,1000.00,7169
0.00,-1000.00,0.00,1000.00,1909,2014,AURÉLIO MIGUEL,0.00,1000.00,7173
0.00,-1000.00,0.00,1000.00,1910,2014,AURÉLIO MIGUEL,0.00,1000.00,7177
0.00,-1000.00,0.00,1000.00,1902,2014,AURÉLIO MIGUEL,0.00,1000.00,7153
0.00,-1000.00,0.00,1000.00,1903,2014,AURÉLIO MIGUEL,0.00,1000.00,7155
0.00,-1000.00,0.00,1000.00,1904,2014,AURÉLIO MIGUEL,0.00,1000.00,7156
0.00,-1000.00,0.00,1000.00,1905,2014,AURÉLIO MIGUEL,0.00,1000.00,7159
0.00,-1000.00,0.00,1000.00,1906,2014,AURÉLIO MIGUEL,0.00,1000.00,7164
0.00,-1000.00,0.00,1000.00,1907,2014,AURÉLIO MIGUEL,0.00,1000.00,7166
0.00,-1000.00,0.00,1000.00,1915,2014,AURÉLIO MIGUEL,0.00,1000.00,7202
0.00,-1000.00,0.00,1000.00,1912,2014,AURÉLIO MIGUEL,0.00,1000.00,7193
0.00,-1000.00,0.00,1000.00,1913,2014,AURÉLIO MIGUEL,0.00,1000.00,7195
0.00,-1000.00,0.00,1000.00,1914,2014,AURÉLIO MIGUEL,0.00,1000.00,7196
0.00,-1945000.00,0.00,1945000.00,1916,2014,AURÉLIO MIGUEL,0.00,1945000.00,7241
0.00,-1000.00,0.00,1000.00,1901,2014,AURÉLIO MIGUEL,0.00,1000.00,7150
0.00,-1000.00,0.00,1000.00,1899,2014,AURÉLIO MIGUEL,0.00,1000.00,7144
0.00,-1000.00,0.00,1000.00,1900,2014,AURÉLIO MIGUEL,0.00,1000.00,7145
0.00,-1000.00,0.00,1000.00,1895,2014,AURÉLIO MIGUEL,0.00,1000.00,7130
0.00,-1000.00,0.00,1000.00,1896,2014,AURÉLIO MIGUEL,0.00,1000.00,7132
0.00,-1000.00,0.00,1000.00,1897,2014,AURÉLIO MIGUEL,0.00,1000.00,7137
0.00,-1000.00,0.00,1000.00,1898,2014,AURÉLIO MIGUEL,0.00,1000.00,7140
0.00,-1000.00,0.00,1000.00,1893,2014,AURÉLIO MIGUEL,0.00,1000.00,7118
0.00,-1000.00,0.00,1000.00,1894,2014,AURÉLIO MIGUEL,0.00,1000.00,7126
0.00,-1000.00,0.00,1000.00,1889,2014,AURÉLIO MIGUEL,0.00,1000.00,7089
0.00,-1000.00,0.00,1000.00,1890,2014,AURÉLIO MIGUEL,0.00,1000.00,7096
0.00,-1000.00,0.00,1000.00,1891,2014,AURÉLIO MIGUEL,0.00,1000.00,7101
0.00,-1000.00,0.00,1000.00,1892,2014,AURÉLIO MIGUEL,0.00,1000.00,7106
0.00,-1000.00,0.00,1000.00,1887,2014,AURÉLIO MIGUEL,0.00,1000.00,7078
0.00,-1000.00,0.00,1000.00,1888,2014,AURÉLIO MIGUEL,0.00,1000.00,7084
0.00,-1000.00,0.00,1000.00,1886,2014,AURÉLIO MIGUEL,0.00,1000.00,7071
0.00,-1000.00,0.00,1000.00,1884,2014,AURÉLIO MIGUEL,0.00,1000.00,7063
0.00,-1000.00,0.00,1000.00,1885,2014,AURÉLIO MIGUEL,0.00,1000.00,7064
0.00,-1000.00,0.00,1000.00,1875,2014,AURÉLIO MIGUEL,0.00,1000.00,7030
0.00,-1000.00,0.00,1000.00,1876,2014,AURÉLIO MIGUEL,0.00,1000.00,7031
0.00,-1000.00,0.00,1000.00,1867,2014,AURÉLIO MIGUEL,0.00,1000.00,6993
0.00,-1000.00,0.00,1000.00,1877,2014,AURÉLIO MIGUEL,0.00,1000.00,7035
0.00,-1000.00,0.00,1000.00,1872,2014,AURÉLIO MIGUEL,0.00,1000.00,7023
0.00,-1000.00,0.00,1000.00,1873,2014,AURÉLIO MIGUEL,0.00,1000.00,7025
0.00,-1000.00,0.00,1000.00,1871,2014,AURÉLIO MIGUEL,0.00,1000.00,7020
0.00,-1000.00,0.00,1000.00,1874,2014,AURÉLIO MIGUEL,0.00,1000.00,7028
0.00,-1000.00,0.00,1000.00,1878,2014,AURÉLIO MIGUEL,0.00,1000.00,7044
0.00,-1000.00,0.00,1000.00,1879,2014,AURÉLIO MIGUEL,0.00,1000.00,7045
0.00,-1000.00,0.00,1000.00,1880,2014,AURÉLIO MIGUEL,0.00,1000.00,7048
0.00,-1000.00,0.00,1000.00,1881,2014,AURÉLIO MIGUEL,0.00,1000.00,7053
0.00,-1000.00,0.00,1000.00,1882,2014,AURÉLIO MIGUEL,0.00,1000.00,7057
0.00,-1000.00,0.00,1000.00,1883,2014,AURÉLIO MIGUEL,0.00,1000.00,7059
0.00,-1000.00,0.00,1000.00,1870,2014,AURÉLIO MIGUEL,0.00,1000.00,7016
0.00,-1000.00,0.00,1000.00,1869,2014,AURÉLIO MIGUEL,0.00,1000.00,7011
0.00,-1000.00,0.00,1000.00,1868,2014,AURÉLIO MIGUEL,0.00,1000.00,7006
0.00,-1000.00,0.00,1000.00,1866,2014,AURÉLIO MIGUEL,0.00,1000.00,6990
0.00,-1000.00,0.00,1000.00,1864,2014,AURÉLIO MIGUEL,0.00,1000.00,6985
0.00,-1000.00,0.00,1000.00,1865,2014,AURÉLIO MIGUEL,0.00,1000.00,6986
0.00,-1000.00,0.00,1000.00,1863,2014,AURÉLIO MIGUEL,0.00,1000.00,6983
0.00,-450000.00,0.00,0.00,1928,2014,Bancada PSDB,450000.00,0.00,7606
0.00,-285000.00,0.00,0.00,1929,2014,Bancada PSDB,285000.00,0.00,7619
0.00,-370000.00,0.00,0.00,1930,2014,Bancada PSDB,370000.00,0.00,7626
0.00,-300000.00,0.00,0.00,1931,2014,Bancada PSDB,300000.00,0.00,7634
0.00,-239074.04,0.00,0.00,1927,2014,Bancada PSDB,239074.04,0.00,4335
0.00,-1000000.00,0.00,0.00,1935,2014,Bancada PSDB,1000000.00,0.00,4390
0.00,-300000.00,0.00,0.00,1932,2014,Bancada PSDB,300000.00,0.00,4355
0.00,-15000000.00,0.00,0.00,0,2014,Bancada PT,0.00,15000000.00,4189
0.00,-10000000.00,0.00,0.00,0,2014,Bancada PT,5000000.00,5000000.00,4097
0.00,-150000.00,0.00,0.00,3059,2014,CALVO,0.00,150000.00,7633
0.00,-100000.00,0.00,100000.00,3060,2014,CALVO,0.00,100000.00,7638
